group,field_name,data_key,value,source,last_updated,restatement,row_id,row_type,company_id,company_url,top_tab,subtab,page_url,error,company_name
Sulphur Hexafluoride (SF6),Scope 1 SF₆ emissions global warming potential source,s1_sf6_emissions_gwp_source,環境省　算定方法・排出係数一覧,CDP Climate Change 2023,2023-07-24,,row-details-s1_sf6_emissions_gwp_source,item,21267,https://nzdpu.com/companies/21267?historicalTab=OVERVIEW,EMISSIONS,SCOPE 1 EMISSIONS,https://nzdpu.com/companies/21267?dataProvider=CDP,,Seiko Group Corporation
Nitrogen Trifluoride (NF3),Nitrogen Trifluoride (NF3),,,,,,row-details-scope_1_ghg_nf3_breakdown_group,group,21267,https://nzdpu.com/companies/21267?historicalTab=OVERVIEW,EMISSIONS,SCOPE 1 EMISSIONS,https://nzdpu.com/companies/21267?dataProvider=CDP,,Seiko Group Corporation
Nitrogen Trifluoride (NF3),Scope 1 NF₃ emissions in tCO₂e,s1_nf3_emissions,34 tCO₂e,CDP Climate Change 2023,2023-07-24,,row-details-s1_nf3_emissions,item,21267,https://nzdpu.com/companies/21267?historicalTab=OVERVIEW,EMISSIONS,SCOPE 1 EMISSIONS,https://nzdpu.com/companies/21267?dataProvider=CDP,,Seiko Group Corporation
Nitrogen Trifluoride (NF3),Scope 1 NF₃ emissions global warming potential source,s1_nf3_emissions_gwp_source,環境省　算定方法・排出係数一覧,CDP Climate Change 2023,2023-07-24,,row-details-s1_nf3_emissions_gwp_source,item,21267,https://nzdpu.com/companies/21267?historicalTab=OVERVIEW,EMISSIONS,SCOPE 1 EMISSIONS,https://nzdpu.com/companies/21267?dataProvider=CDP,,Seiko Group Corporation
Other greenhouse gas 1,Other greenhouse gas 1,,,,,,row-details-s1_other_ghg_emissions_dict.{::0},group,21267,https://nzdpu.com/companies/21267?historicalTab=OVERVIEW,EMISSIONS,SCOPE 1 EMISSIONS,https://nzdpu.com/companies/21267?dataProvider=CDP,,Seiko Group Corporation
,Scope 2 Location-Based Emissions,,,,,,,item,21267,https://nzdpu.com/companies/21267?historicalTab=OVERVIEW,EMISSIONS,SCOPE 2 EMISSIONS,https://nzdpu.com/companies/21267?dataProvider=CDP&disclosureTab=SCOPE2,,Seiko Group Corporation
Total Scope 2 Location-Based Emissions,Total Scope 2 Location-Based Emissions,,,,,,row-details-scope_2_lb_total_group,group,21267,https://nzdpu.com/companies/21267?historicalTab=OVERVIEW,EMISSIONS,SCOPE 2 EMISSIONS,https://nzdpu.com/companies/21267?dataProvider=CDP&disclosureTab=SCOPE2,,Seiko Group Corporation
Total Scope 2 Location-Based Emissions,Total Scope 2 location-based GHG emissions in tCO₂e,total_s2_lb_emissions_ghg,99788 tCO₂e,CDP Climate Change 2023,2023-07-24,,row-details-total_s2_lb_emissions_ghg,item,21267,https://nzdpu.com/companies/21267?historicalTab=OVERVIEW,EMISSIONS,SCOPE 2 EMISSIONS,https://nzdpu.com/companies/21267?dataProvider=CDP&disclosureTab=SCOPE2,,Seiko Group Corporation
Methodology,Methodology,,,,,,row-details-scope_2_lb_methodology_group,group,21267,https://nzdpu.com/companies/21267?historicalTab=OVERVIEW,EMISSIONS,SCOPE 2 EMISSIONS,https://nzdpu.com/companies/21267?dataProvider=CDP&disclosureTab=SCOPE2,,Seiko Group Corporation
Methodology,Methodology used to calculate Scope 2 location-based GHG emissions,s2_lb_emissions_method,"IEA CO2 Emissions from Fuel Combustion, Japan Ministry of the Environment, Law Concerning the Promotion of the Measures to Cope with Global Warming, Superseded by Revision of the Act on Promotion of Global Warming Countermeasures (2005 Amendment), サプライチェーンを通じた温室効果ガス排出量算定に関する基本ガイドライン(環境省,経済産業省)",CDP Climate Change 2023,2023-07-24,,row-details-s2_lb_emissions_method,item,21267,https://nzdpu.com/companies/21267?historicalTab=OVERVIEW,EMISSIONS,SCOPE 2 EMISSIONS,https://nzdpu.com/companies/21267?dataProvider=CDP&disclosureTab=SCOPE2,,Seiko Group Corporation
Exclusions,Exclusions,,,,,,row-details-scope_2_lb_exclusions_group,group,21267,https://nzdpu.com/companies/21267?historicalTab=OVERVIEW,EMISSIONS,SCOPE 2 EMISSIONS,https://nzdpu.com/companies/21267?dataProvider=CDP&disclosureTab=SCOPE2,,Seiko Group Corporation
Exclusions,Scope 2 location-based GHG emissions sources excluded from inventory,disclose_s2_lb_emissions_exclusion,No,CDP Climate Change 2023,2023-07-24,,row-details-disclose_s2_lb_emissions_exclusion,item,21267,https://nzdpu.com/companies/21267?historicalTab=OVERVIEW,EMISSIONS,SCOPE 2 EMISSIONS,https://nzdpu.com/companies/21267?dataProvider=CDP&disclosureTab=SCOPE2,,Seiko Group Corporation
Exclusion 1,Exclusion 1,,,,,,row-details-s2_lb_emissions_exclusion_dict.{::0},group,21267,https://nzdpu.com/companies/21267?historicalTab=OVERVIEW,EMISSIONS,SCOPE 2 EMISSIONS,https://nzdpu.com/companies/21267?dataProvider=CDP&disclosureTab=SCOPE2,,Seiko Group Corporation
Change in emissions calculation or reporting boundary,Change in emissions calculation or reporting boundary,,,,,,row-details-scope_2_lb_changes_group,group,21267,https://nzdpu.com/companies/21267?historicalTab=OVERVIEW,EMISSIONS,SCOPE 2 EMISSIONS,https://nzdpu.com/companies/21267?dataProvider=CDP&disclosureTab=SCOPE2,,Seiko Group Corporation
Change in emissions calculation or reporting boundary,Change in Scope 2 location-based GHG emissions calculation or reporting boundary,disclose_s2_lb_emissions_change_type,No,CDP Climate Change 2023,2023-07-24,,row-details-disclose_s2_lb_emissions_change_type,item,21267,https://nzdpu.com/companies/21267?historicalTab=OVERVIEW,EMISSIONS,SCOPE 2 EMISSIONS,https://nzdpu.com/companies/21267?dataProvider=CDP&disclosureTab=SCOPE2,,Seiko Group Corporation
Scope 2 Market-Based Emissions,Scope 2 Market-Based Emissions,,,,,,,group,21267,https://nzdpu.com/companies/21267?historicalTab=OVERVIEW,EMISSIONS,SCOPE 2 EMISSIONS,https://nzdpu.com/companies/21267?dataProvider=CDP&disclosureTab=SCOPE2,,Seiko Group Corporation
Total Scope 2 Market-Based Emissions,Total Scope 2 Market-Based Emissions,,,,,,row-details-scope_2_mb_total_group,group,21267,https://nzdpu.com/companies/21267?historicalTab=OVERVIEW,EMISSIONS,SCOPE 2 EMISSIONS,https://nzdpu.com/companies/21267?dataProvider=CDP&disclosureTab=SCOPE2,,Seiko Group Corporation
Total Scope 2 Market-Based Emissions,Total Scope 2 market-based GHG emissions in tCO₂e,total_s2_mb_emissions_ghg,88434 tCO₂e,CDP Climate Change 2023,2023-07-24,,row-details-total_s2_mb_emissions_ghg,item,21267,https://nzdpu.com/companies/21267?historicalTab=OVERVIEW,EMISSIONS,SCOPE 2 EMISSIONS,https://nzdpu.com/companies/21267?dataProvider=CDP&disclosureTab=SCOPE2,,Seiko Group Corporation
Methodology,Methodology,,,,,,row-details-scope_2_mb_methodology_group,group,21267,https://nzdpu.com/companies/21267?historicalTab=OVERVIEW,EMISSIONS,SCOPE 2 EMISSIONS,https://nzdpu.com/companies/21267?dataProvider=CDP&disclosureTab=SCOPE2,,Seiko Group Corporation
Methodology,Methodology used to calculate Scope 2 market-based GHG emissions,s2_mb_emissions_method,"IEA CO2 Emissions from Fuel Combustion, Japan Ministry of the Environment, Law Concerning the Promotion of the Measures to Cope with Global Warming, Superseded by Revision of the Act on Promotion of Global Warming Countermeasures (2005 Amendment), サプライチェーンを通じた温室効果ガス排出量算定に関する基本ガイドライン(環境省,経済産業省)",CDP Climate Change 2023,2023-07-24,,row-details-s2_mb_emissions_method,item,21267,https://nzdpu.com/companies/21267?historicalTab=OVERVIEW,EMISSIONS,SCOPE 2 EMISSIONS,https://nzdpu.com/companies/21267?dataProvider=CDP&disclosureTab=SCOPE2,,Seiko Group Corporation
Exclusions,Exclusions,,,,,,row-details-scope_2_mb_exclusions_group,group,21267,https://nzdpu.com/companies/21267?historicalTab=OVERVIEW,EMISSIONS,SCOPE 2 EMISSIONS,https://nzdpu.com/companies/21267?dataProvider=CDP&disclosureTab=SCOPE2,,Seiko Group Corporation
Exclusions,Scope 2 market-based GHG emissions sources excluded from inventory,disclose_s2_mb_emissions_exclusion,No,CDP Climate Change 2023,2023-07-24,,row-details-disclose_s2_mb_emissions_exclusion,item,21267,https://nzdpu.com/companies/21267?historicalTab=OVERVIEW,EMISSIONS,SCOPE 2 EMISSIONS,https://nzdpu.com/companies/21267?dataProvider=CDP&disclosureTab=SCOPE2,,Seiko Group Corporation
Exclusion 1,Exclusion 1,,,,,,row-details-s2_mb_emissions_exclusion_dict.{::0},group,21267,https://nzdpu.com/companies/21267?historicalTab=OVERVIEW,EMISSIONS,SCOPE 2 EMISSIONS,https://nzdpu.com/companies/21267?dataProvider=CDP&disclosureTab=SCOPE2,,Seiko Group Corporation
Change in emissions calculation or reporting boundary,Change in emissions calculation or reporting boundary,,,,,,row-details-scope_2_mb_changes_group,group,21267,https://nzdpu.com/companies/21267?historicalTab=OVERVIEW,EMISSIONS,SCOPE 2 EMISSIONS,https://nzdpu.com/companies/21267?dataProvider=CDP&disclosureTab=SCOPE2,,Seiko Group Corporation
Change in emissions calculation or reporting boundary,Change in Scope 2 market-based GHG emissions calculation or reporting boundary,disclose_s2_mb_emissions_change_type,No,CDP Climate Change 2023,2023-07-24,,row-details-disclose_s2_mb_emissions_change_type,item,21267,https://nzdpu.com/companies/21267?historicalTab=OVERVIEW,EMISSIONS,SCOPE 2 EMISSIONS,https://nzdpu.com/companies/21267?dataProvider=CDP&disclosureTab=SCOPE2,,Seiko Group Corporation
,Breakdown,,,,,,,item,21267,https://nzdpu.com/companies/21267?historicalTab=OVERVIEW,EMISSIONS,SCOPE 3 EMISSIONS,https://nzdpu.com/companies/21267?dataProvider=CDP&disclosureTab=SCOPE3,,Seiko Group Corporation
,Scope 3 GHG emissions breakdown source,disclose_s3_emissions_bd_source,GHG Protocol,CDP Climate Change 2023,2023-07-24,,row-details-disclose_s3_emissions_bd_source,item,21267,https://nzdpu.com/companies/21267?historicalTab=OVERVIEW,EMISSIONS,SCOPE 3 EMISSIONS,https://nzdpu.com/companies/21267?dataProvider=CDP&disclosureTab=SCOPE3,,Seiko Group Corporation
Total Scope 3 Emissions,Total Scope 3 Emissions,,,,,,,group,21267,https://nzdpu.com/companies/21267?historicalTab=OVERVIEW,EMISSIONS,SCOPE 3 EMISSIONS,https://nzdpu.com/companies/21267?dataProvider=CDP&disclosureTab=SCOPE3,,Seiko Group Corporation
Total Scope 3 Emissions,Total Scope 3 GHG emissions in tCO₂e,total_s3_emissions_ghg,572366 tCO₂e,CDP Climate Change 2023,2023-07-24,,row-details-total_s3_emissions_ghg,item,21267,https://nzdpu.com/companies/21267?historicalTab=OVERVIEW,EMISSIONS,SCOPE 3 EMISSIONS,https://nzdpu.com/companies/21267?dataProvider=CDP&disclosureTab=SCOPE3,,Seiko Group Corporation
Category 1 (Purchased goods and services),Category 1 (Purchased goods and services),,,,,,,group,21267,https://nzdpu.com/companies/21267?historicalTab=OVERVIEW,EMISSIONS,SCOPE 3 EMISSIONS,https://nzdpu.com/companies/21267?dataProvider=CDP&disclosureTab=SCOPE3,,Seiko Group Corporation
Relevancy and rationale if not disclosed,Relevancy and rationale if not disclosed,,,,,,row-details-scope_3_ghgp_c1_relevancy_group,group,21267,https://nzdpu.com/companies/21267?historicalTab=OVERVIEW,EMISSIONS,SCOPE 3 EMISSIONS,https://nzdpu.com/companies/21267?dataProvider=CDP&disclosureTab=SCOPE3,,Seiko Group Corporation
Relevancy and rationale if not disclosed,Relevancy of Scope 3 Category 1 (Purchased goods and services) GHG emissions,s3_ghgp_c1_emissions_relevancy,Relevant,CDP Climate Change 2023,2023-07-24,,row-details-s3_ghgp_c1_emissions_relevancy,item,21267,https://nzdpu.com/companies/21267?historicalTab=OVERVIEW,EMISSIONS,SCOPE 3 EMISSIONS,https://nzdpu.com/companies/21267?dataProvider=CDP&disclosureTab=SCOPE3,,Seiko Group Corporation
